6.253479003906250000e+00,1.237829208374023438e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.492202758789062500e+00,0.000000000000000000e+00,4.800105571746826172e+00,0.000000000000000000e+00,1.676714658737182617e+00,4.495223760604858398e-01,3.824080944061279297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.691939353942871094e+00,0.000000000000000000e+00,8.571092605590820312e+00,2.821675539016723633e+00,2.460153579711914062e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.473911762237548828e+00,7.053627967834472656e-01,1.282189130783081055e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.631155490875244141e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.163868904113769531e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.003944015502929688e+01,1.748281836509704590e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.406754493713378906e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.486671090126037598e+00,9.631092071533203125e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.121213436126708984e-01,1.940637111663818359e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.270735025405883789e+00
4.239340305328369141e+00,1.298000335693359375e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.830136775970458984e+00,1.471627473831176758e+00,4.541585445404052734e+00,0.000000000000000000e+00,1.475984096527099609e+00,0.000000000000000000e+00,4.670647144317626953e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.035847568511962891e+01,0.000000000000000000e+00,7.692229747772216797e+00,1.742594957351684570e+00,2.875927448272705078e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.764529705047607422e+00,1.199744224548339844e+00,2.077188491821289062e+00,2.136318087577819824e-01,0.000000000000000000e+00,4.608648300170898438e+00,8.683607578277587891e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.201668262481689453e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.059090042114257812e+01,2.826789617538452148e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.072285652160644531e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.450618982315063477e+00,1.123863887786865234e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000942945480346680e+00,3.257854223251342773e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.286388635635375977e+00
7.821392059326171875e+00,7.316279411315917969e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.650249242782592773e+00,0.000000000000000000e+00,4.839627265930175781e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.126009345054626465e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.458812713623046875e+00,0.000000000000000000e+00,2.114999055862426758e+00,2.509591579437255859e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.512327194213867188e+00,4.044446945190429688e+00,1.004463863372802734e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.319778442382812500e+00,5.348832607269287109e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.028332710266113281e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.875123381614685059e+00,0.000000000000000000e+00,1.443842887878417969e+01,8.627182006835937500e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.711247444152832031e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.040934562683105469e+00,1.393371009826660156e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.077995300292968750e-01,5.521954536437988281e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.033885002136230469e+00
7.602279186248779297e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.647321224212646484e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.797944188117980957e-01,0.000000000000000000e+00,1.774429559707641602e+00,0.000000000000000000e+00,3.955728769302368164e+00,0.000000000000000000e+00,1.132195186614990234e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.530693531036376953e+00,0.000000000000000000e+00,1.718916130065917969e+01,0.000000000000000000e+00,3.466202259063720703e+00,5.799086093902587891e+00,4.752602577209472656e+00,0.000000000000000000e+00,6.132083892822265625e+00,5.438429832458496094e+00,0.000000000000000000e+00,1.560952091217041016e+01,9.445691108703613281e+00,0.000000000000000000e+00,3.992777109146118164e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.365505695343017578e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.151064038276672363e-01,0.000000000000000000e+00,2.015601348876953125e+01,1.476108646392822266e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.093998432159423828e+00,7.496261119842529297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.148449420928955078e+00,0.000000000000000000e+00,1.945411920547485352e+00,0.000000000000000000e+00,4.686236083507537842e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.860623931884765625e+01
5.231811046600341797e+00,2.408505439758300781e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.369579315185546875e+00,0.000000000000000000e+00,6.373530387878417969e+00,0.000000000000000000e+00,2.869911670684814453e+00,0.000000000000000000e+00,4.525913715362548828e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.041346549987792969e+01,0.000000000000000000e+00,1.036287021636962891e+01,4.641957283020019531e+00,4.353269100189208984e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.803131818771362305e+00,2.022558450698852539e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.593307495117187500e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.057455825805664062e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.987581253051757812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.902990818023681641e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.207305192947387695e+00,9.672294616699218750e+00,0.000000000000000000e+00,1.111140131950378418e+00,0.000000000000000000e+00,8.953687548637390137e-01,1.908997654914855957e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.263634681701660156e+00
6.949250698089599609e+00,1.959056138992309570e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.174228429794311523e+00,1.217525839805603027e+00,4.084375381469726562e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.196268081665039062e+00,0.000000000000000000e+00,2.062097936868667603e-01,1.421604752540588379e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.131297683715820312e+01,3.998585462570190430e+00,7.903599262237548828e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.937908053398132324e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.979154348373413086e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.576446533203125000e+00,0.000000000000000000e+00,1.422444725036621094e+01,6.360346794128417969e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.429078578948974609e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.193834543228149414e+00,1.344770812988281250e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.231843709945678711e-01,5.070293426513671875e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.063791275024414062e+00
2.497431039810180664e+00,3.285245418548583984e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.356130599975585938e+00,8.566185951232910156e+00,2.480348587036132812e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.551503658294677734e+00,4.389380931854248047e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.628997802734375000e+00,0.000000000000000000e+00,7.143862247467041016e+00,0.000000000000000000e+00,4.157068729400634766e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.894015312194824219e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.653480529785156250e+00,0.000000000000000000e+00,4.790133982896804810e-02,1.256581902503967285e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.570533812046051025e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.967743396759033203e+00,4.492257118225097656e+00,4.256090819835662842e-01,0.000000000000000000e+00,1.768417239189147949e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.170094490051269531e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.799222707748413086e+00,1.663110852241516113e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.005702257156372070e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.625203609466552734e+00,1.440038681030273438e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.673400044441223145e+00,1.683181643486022949e+00,2.819656133651733398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.758340597152709961e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.511777043342590332e-01,0.000000000000000000e+00,9.014335632324218750e+00,0.000000000000000000e+00,2.033584713935852051e-01,1.788156926631927490e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.113707923889160156e+01,2.901534557342529297e+00,1.026414775848388672e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.854589462280273438e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.959102392196655273e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.120884180068969727e+00,0.000000000000000000e+00,1.575190162658691406e+01,7.717485427856445312e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.441459417343139648e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.259477376937866211e+00,1.403547573089599609e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.254827737808227539e+00,5.798164844512939453e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.849376678466796875e+00
5.540242671966552734e+00,1.927840709686279297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.931782722473144531e+00,0.000000000000000000e+00,5.106476783752441406e+00,0.000000000000000000e+00,1.452728390693664551e+00,0.000000000000000000e+00,4.657732486724853516e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.061989212036132812e+01,0.000000000000000000e+00,8.358126640319824219e+00,2.647407531738281250e+00,3.302261352539062500e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.193610191345214844e+00,1.277530074119567871e+00,2.225025653839111328e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.352352142333984375e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.731207847595214844e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.885363578796386719e+00,1.557140231132507324e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.399332046508789062e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.839141607284545898e+00,1.074880886077880859e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.621703863143920898e-01,2.076437711715698242e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.144627332687377930e+00
1.370911359786987305e+00,2.789941549301147461e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.306764125823974609e+00,7.809350013732910156e+00,3.072573423385620117e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.540389180183410645e+00,5.434686660766601562e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.260802268981933594e+00,0.000000000000000000e+00,6.953886985778808594e+00,0.000000000000000000e+00,2.293354034423828125e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.351946830749511719e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.220598697662353516e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.011042833328247070e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.369705796241760254e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.948537379503250122e-02,0.000000000000000000e+00,8.530686378479003906e+00,4.359822750091552734e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.671086549758911133e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.020498657226562500e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.018117189407348633e+00,2.749409675598144531e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.219156503677368164e+00
